X,Y,Z,dip,azimuth,polarity,geometry,Id,Unidad,formation,name
542548.77,2207500.75,1474.17,0.0,270.0,1.0,POINT (542548.7715738808 2207500.7547618384),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,N_4
542508.73,2207500.75,1821.04,0.0,270.0,1.0,POINT (542508.7310133653 2207500.75476184),0.0,Neogeno-Volcanico,Neogene_Volcanic,N_4
542479.53,2207500.75,2073.77,0.08,270.0,1.0,POINT (542479.5298223617 2207500.754761841),0.0,Cuaternario-Volcanico,Quaternary_volcanic,N_4
544685.16,2212500.75,2062.72,0.39,90.0,1.0,POINT (544685.1643876922 2212500.7547617666),0.0,Neogeno-Volcanico,Neogene_Volcanic,N_3
544622.48,2212500.75,1632.24,0.12,90.0,1.0,POINT (544622.4788948442 2212500.7547617685),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,N_3
544402.88,2212500.75,-1000.0,0.0,270.0,1.0,POINT (544402.8757030566 2212500.754761776),0.0,Cretacico-Calizas,Cretaceous_limestone,N_3
543609.29,2212500.75,2517.5,39.64,270.0,1.0,POINT (543609.292705684 2212500.754761803),0.0,Cuaternario-Volcanico,Quaternary_volcanic,N_3
543592.43,2212500.75,2062.05,1.47,270.0,1.0,POINT (543592.4303773651 2212500.7547618034),0.0,Neogeno-Volcanico,Neogene_Volcanic,N_3
543246.94,2212500.75,1635.08,0.12,90.0,1.0,POINT (543246.9406919653 2212500.754761815),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,N_3
543191.07,2212500.75,2366.82,5.88,270.0,1.0,POINT (543191.0715892361 2212500.754761817),0.0,Cuaternario-Volcanico,Quaternary_volcanic,N_3
542865.35,2212500.75,2336.85,2.25,270.0,1.0,POINT (542865.3485864215 2212500.754761828),0.0,Cuaternario-Volcanico,Quaternary_volcanic,N_3
542362.9,2212500.75,2317.11,2.25,270.0,1.0,POINT (542362.9017116576 2212500.754761845),0.0,Cuaternario-Volcanico,Quaternary_volcanic,N_3
542302.58,2212500.75,2028.98,1.47,270.0,1.0,POINT (542302.5840476705 2212500.754761847),0.0,Neogeno-Volcanico,Neogene_Volcanic,N_3
536994.26,2212500.75,2334.04,18.43,270.0,1.0,POINT (536994.2635289533 2212500.7547620274),0.0,Cuaternario-Piro,Quaternary_Pyro,N_3
536642.22,2212500.75,2275.36,4.24,270.0,1.0,POINT (536642.21882487 2212500.7547620395),0.0,Cuaternario-Piro,Quaternary_Pyro,N_3
536080.62,2212500.75,2258.6,0.0,270.0,1.0,POINT (536080.6237016777 2212500.754762058),0.0,Cuaternario-Piro,Quaternary_Pyro,N_3
535535.79,2212500.75,2266.98,2.29,90.0,1.0,POINT (535535.7926120153 2212500.754762077),0.0,Cuaternario-Piro,Quaternary_Pyro,N_3
534999.34,2212500.75,2283.75,1.47,90.0,1.0,POINT (534999.3435391197 2212500.7547620945),0.0,Cuaternario-Piro,Quaternary_Pyro,N_3
534499.41,2212500.75,2006.7,0.59,270.0,1.0,POINT (534499.412783222 2212500.7547621117),0.0,Neogeno-Volcanico,Neogene_Volcanic,N_3
534454.51,2212500.75,2317.27,6.58,90.0,1.0,POINT (534454.5124494554 2212500.754762113),0.0,Cuaternario-Piro,Quaternary_Pyro,N_3
534117.46,2212500.75,1675.73,0.37,90.0,1.0,POINT (534117.4556776484 2212500.7547621247),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,N_3
534085.7,2212500.75,2384.33,15.52,90.0,1.0,POINT (534085.7037118385 2212500.7547621257),0.0,Cuaternario-Piro,Quaternary_Pyro,N_3
533865.88,2212500.75,2459.01,25.42,90.0,1.0,POINT (533865.877846227 2212500.754762133),0.0,Cuaternario-Piro,Quaternary_Pyro,N_3
546214.87,2212500.75,1628.96,0.12,90.0,1.0,POINT (546214.8650566456 2212500.7547617145),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,N_3
546117.21,2212500.75,2402.07,0.0,270.0,1.0,POINT (546117.211931906 2212500.754761718),0.0,Cuaternario-Piro,Quaternary_Pyro,N_3
546073.56,2212500.75,2053.16,0.39,90.0,1.0,POINT (546073.5553383696 2212500.754761719),0.0,Neogeno-Volcanico,Neogene_Volcanic,N_3
